timestamp,mast,rssi
116,Tower4,-128.44
116,Tower5,-130.7
116,Tower6,-137.26
116,Tower8,-131.73
116,Tower9,-130.88
116,Tower10,-132.57
117,Tower7,-123.77
117,Tower2,-123.1
117,Tower3,-136.91
117,Tower1,-130.98
117,Tower4,-129.31
117,Tower5,-130.83
117,Tower6,-137.5
117,Tower8,-131.24
117,Tower9,-131.7
117,Tower10,-132.21
118,Tower7,-122.39
118,Tower2,-123.91
118,Tower3,-136.63
118,Tower1,-130.09
118,Tower4,-129.26
118,Tower5,-131.39
118,Tower6,-137.17
118,Tower8,-131.36
118,Tower9,-130.63
118,Tower10,-132.37
119,Tower7,-122.51
119,Tower2,-123.76
119,Tower3,-137.18
119,Tower1,-131.8
119,Tower4,-129.4
119,Tower5,-131.12
119,Tower6,-137.93
119,Tower8,-131.88
119,Tower9,-129.98
119,Tower10,-131.27
120,Tower7,-123.09
120,Tower2,-123.64
120,Tower3,-137.52
120,Tower1,-132.21
120,Tower4,-129.27
120,Tower5,-131.31
120,Tower6,-137.38
120,Tower8,-132.36
120,Tower9,-130.21
120,Tower10,-131.69
121,Tower7,-123.11
121,Tower2,-122.94
121,Tower3,-137.3
121,Tower1,-131.38
121,Tower4,-129.49
121,Tower5,-126.42
121,Tower6,-138.43
121,Tower8,-131.35
121,Tower9,-130.91
121,Tower10,-130.47
122,Tower7,-122.96
122,Tower2,-122.6
122,Tower3,-137.49
122,Tower1,-131.12
122,Tower4,-128.17
122,Tower5,-129.59
122,Tower6,-137.74
122,Tower8,-132.04
122,Tower9,-130.34
122,Tower10,-132.4
123,Tower7,-123.83
123,Tower2,-124.38
123,Tower3,-137.4
123,Tower1,-132.3
123,Tower4,-130.53
123,Tower5,-130.54
123,Tower6,-137.44
123,Tower8,-131.57
123,Tower9,-131.79
123,Tower10,-132.5
124,Tower7,-123.08
124,Tower2,-124.6
124,Tower3,-136.74
124,Tower1,-131.01
124,Tower4,-128.77
124,Tower5,-130.91
124,Tower6,-137.84
124,Tower8,-132.93
124,Tower9,-130.93
124,Tower10,-132.32
125,Tower7,-123.45
125,Tower2,-124.64
125,Tower3,-136.41
125,Tower1,-131.54
125,Tower4,-130.13
125,Tower5,-131.03
125,Tower6,-137.37
125,Tower8,-132.58
125,Tower9,-130.91
125,Tower10,-132.13
126,Tower7,-123.03
126,Tower2,-124.76
126,Tower3,-137.74
126,Tower1,-131.41
126,Tower4,-129.17
126,Tower5,-130.04
126,Tower6,-137.83
126,Tower8,-133.69
126,Tower9,-130.79
126,Tower10,-132.67
127,Tower7,-122.77
127,Tower2,-119.51
127,Tower3,-137.64
127,Tower1,-132.17
127,Tower4,-134.39
127,Tower5,-129.9
127,Tower6,-137.12
127,Tower8,-131.54
127,Tower9,-130.35
127,Tower10,-132.48
128,Tower7,-122.82
128,Tower2,-123.53
128,Tower3,-136.39
128,Tower1,-132.31
128,Tower4,-129.74
128,Tower5,-131.19
128,Tower6,-137.56
128,Tower8,-131.51
128,Tower9,-130.52
128,Tower10,-131.87
129,Tower7,-122.73
129,Tower2,-123.55
129,Tower3,-137.01
129,Tower1,-131.93
129,Tower4,-128.86
129,Tower5,-131.54
129,Tower6,-131.14
129,Tower8,-132.25
129,Tower9,-130.11
129,Tower10,-132.49
130,Tower7,-121.93
130,Tower2,-123.39
130,Tower3,-137.58
130,Tower1,-132.3
130,Tower4,-129.15
130,Tower5,-131.33
130,Tower6,-137.33
130,Tower8,-132.68
130,Tower9,-129.75
130,Tower10,-131.25
131,Tower7,-122.23
131,Tower2,-123.32
131,Tower3,-138.18
131,Tower1,-130.98
131,Tower4,-128.83
131,Tower5,-126.07
131,Tower6,-138.23
131,Tower8,-130.55
131,Tower9,-135.96
131,Tower10,-131.82
132,Tower7,-124.06
132,Tower2,-124.29
132,Tower3,-137.93
132,Tower1,-131.11
132,Tower4,-134.44
132,Tower5,-131.39
132,Tower6,-137.96
132,Tower8,-131.85
132,Tower9,-131.03
132,Tower10,-132.69
133,Tower7,-122.88
133,Tower2,-123.37
133,Tower3,-137.24
133,Tower1,-131.86
133,Tower4,-129.46
133,Tower5,-130.99
133,Tower6,-137.75
133,Tower8,-131.97
133,Tower9,-130.77
133,Tower10,-132.92
134,Tower7,-123.05
134,Tower2,-124.4
134,Tower3,-137.89
134,Tower1,-130.84
134,Tower4,-129.13
134,Tower5,-130.13
134,Tower6,-137.03
134,Tower8,-131.53
134,Tower9,-130.92
134,Tower10,-132.67
135,Tower7,-123.26
135,Tower2,-122.82
135,Tower3,-137.18
135,Tower1,-130.08
135,Tower4,-129.85
135,Tower5,-131.16
135,Tower6,-137.93
135,Tower8,-132.22
135,Tower9,-130.89
135,Tower10,-131.99
136,Tower7,-122.46
136,Tower2,-122.98
136,Tower3,-137.22
136,Tower1,-130.96
136,Tower4,-129.33
136,Tower5,-130.93
136,Tower6,-138.38
136,Tower8,-132.72
136,Tower9,-130.17
136,Tower10,-132.26
137,Tower7,-123.08
137,Tower2,-123.64
137,Tower3,-136.68
137,Tower1,-130.85
137,Tower4,-129.82
137,Tower5,-130.75
137,Tower6,-138.71
137,Tower8,-132.41
137,Tower9,-131.69
137,Tower10,-131.61
138,Tower7,-122.03
138,Tower2,-123.16
138,Tower3,-137.69
138,Tower1,-131.35
138,Tower4,-128.95
138,Tower5,-131.17
138,Tower6,-136.92
138,Tower8,-131.81
138,Tower9,-131.57
138,Tower10,-127.54
139,Tower7,-122.63
139,Tower2,-124.51
139,Tower3,-137.53
139,Tower1,-131.86
139,Tower4,-129.0
139,Tower5,-130.25
139,Tower6,-137.83
139,Tower8,-132.67
139,Tower9,-130.69
139,Tower10,-132.42
140,Tower7,-122.24
140,Tower2,-124.16
140,Tower3,-138.21
140,Tower1,-130.54
140,Tower4,-129.31
140,Tower5,-130.3
140,Tower6,-138.81
140,Tower8,-133.0
140,Tower9,-131.69
140,Tower10,-133.47
141,Tower7,-123.32
141,Tower2,-124.1
141,Tower3,-137.75
141,Tower1,-131.87
141,Tower4,-129.54
141,Tower5,-130.72
141,Tower6,-137.53
141,Tower8,-131.85
141,Tower9,-136.2
141,Tower10,-131.45
142,Tower7,-122.54
142,Tower2,-124.08
142,Tower3,-133.23
142,Tower1,-131.96
142,Tower4,-129.3
142,Tower5,-131.16
142,Tower6,-137.18
142,Tower8,-131.41
142,Tower9,-131.15
142,Tower10,-131.93
143,Tower7,-122.28
143,Tower2,-124.29
143,Tower3,-136.96
143,Tower1,-130.89
143,Tower4,-129.64
143,Tower5,-131.35
143,Tower6,-136.76
143,Tower8,-132.71
143,Tower9,-131.03
143,Tower10,-132.91
144,Tower7,-122.09
144,Tower2,-123.08
144,Tower3,-136.74
144,Tower1,-131.17
144,Tower4,-129.41
144,Tower5,-129.78
144,Tower6,-142.04
144,Tower8,-132.07
144,Tower9,-131.06
144,Tower10,-132.58
145,Tower7,-122.55
145,Tower2,-122.49
145,Tower3,-136.9
145,Tower1,-131.31
145,Tower4,-129.81
145,Tower5,-131.21
145,Tower6,-137.34
145,Tower8,-131.89
145,Tower9,-132.36
145,Tower10,-132.25
146,Tower7,-122.39
146,Tower2,-123.67
146,Tower3,-137.57
146,Tower1,-132.32
146,Tower4,-129.51
146,Tower5,-125.38
146,Tower6,-137.28
146,Tower8,-132.6
146,Tower9,-131.42
146,Tower10,-131.1
147,Tower7,-122.39
147,Tower2,-124.37
147,Tower3,-137.55
147,Tower1,-130.91
147,Tower4,-129.96
147,Tower5,-130.47
147,Tower6,-137.45
147,Tower8,-132.27
147,Tower9,-131.95
147,Tower10,-127.22
148,Tower7,-123.77
148,Tower2,-124.12
148,Tower3,-137.64
148,Tower1,-131.48
148,Tower4,-129.95
148,Tower5,-130.28
148,Tower6,-137.48
148,Tower8,-132.69
148,Tower9,-130.66
148,Tower10,-132.94
149,Tower7,-123.5
149,Tower2,-123.82
149,Tower3,-137.12
149,Tower1,-131.35
149,Tower4,-130.48
149,Tower5,-130.37
149,Tower6,-136.87
149,Tower8,-133.14
149,Tower9,-131.35
149,Tower10,-132.46
150,Tower7,-123.04
150,Tower2,-124.05
150,Tower3,-137.6
150,Tower1,-131.34
150,Tower4,-129.39
150,Tower5,-132.12
150,Tower6,-137.77
150,Tower8,-131.53
150,Tower9,-131.4
150,Tower10,-133.19
151,Tower7,-123.7
151,Tower2,-124.12
151,Tower3,-137.67
151,Tower1,-131.63
151,Tower4,-133.98
151,Tower5,-130.07
151,Tower6,-137.41
151,Tower8,-131.01
151,Tower9,-130.7
151,Tower10,-131.81
152,Tower7,-123.44
152,Tower2,-123.85
152,Tower3,-139.22
152,Tower1,-130.55
152,Tower4,-129.97
152,Tower5,-131.41
152,Tower6,-137.63
152,Tower8,-131.08
152,Tower9,-131.11
152,Tower10,-131.79
153,Tower7,-123.07
153,Tower2,-124.0
153,Tower3,-135.79
153,Tower1,-129.19
153,Tower4,-124.9
153,Tower5,-130.52
153,Tower6,-137.66
153,Tower8,-132.7
153,Tower9,-131.45
153,Tower10,-132.22
154,Tower7,-122.72
154,Tower2,-123.59
154,Tower3,-137.81
154,Tower1,-132.35
154,Tower4,-130.71
154,Tower5,-129.88
154,Tower6,-137.56
154,Tower8,-131.39
154,Tower9,-129.9
154,Tower10,-132.67
155,Tower7,-123.14
155,Tower2,-123.68
155,Tower3,-137.62
155,Tower1,-131.29
155,Tower4,-128.56
155,Tower5,-129.32
155,Tower6,-136.37
155,Tower8,-131.89
155,Tower9,-130.62
155,Tower10,-132.07
156,Tower7,-123.68
156,Tower2,-122.4
156,Tower3,-136.85
156,Tower1,-131.39
156,Tower4,-128.71
156,Tower5,-131.02
156,Tower6,-137.74
156,Tower8,-132.52
156,Tower9,-131.29
156,Tower10,-137.25
157,Tower7,-123.01
157,Tower2,-122.9
157,Tower3,-138.08
157,Tower1,-131.35
157,Tower4,-129.74
157,Tower5,-130.56
157,Tower6,-137.68
157,Tower8,-131.35
157,Tower9,-130.2
157,Tower10,-132.7
158,Tower7,-121.93
158,Tower2,-123.55
158,Tower3,-137.62
158,Tower1,-131.52
158,Tower4,-129.65
158,Tower5,-132.23
158,Tower6,-138.42
158,Tower8,-131.75
158,Tower9,-131.82
158,Tower10,-131.64
159,Tower7,-123.06
159,Tower2,-123.87
159,Tower3,-136.49
159,Tower1,-132.2
159,Tower4,-129.14
159,Tower5,-131.13
159,Tower6,-137.61
159,Tower8,-132.66
159,Tower9,-130.4
159,Tower10,-131.65
160,Tower7,-124.19
160,Tower2,-124.31
160,Tower3,-137.31
160,Tower1,-129.92
160,Tower4,-128.37
160,Tower5,-130.34
160,Tower6,-136.39
160,Tower8,-131.42
160,Tower9,-130.44
160,Tower10,-131.9
161,Tower7,-122.06
161,Tower2,-122.97
161,Tower3,-138.11
161,Tower1,-130.27
161,Tower4,-129.4
161,Tower5,-126.62
161,Tower6,-137.46
161,Tower8,-131.73
161,Tower9,-131.27
161,Tower10,-132.05
162,Tower7,-122.49
162,Tower2,-123.09
162,Tower3,-138.1
162,Tower1,-132.55
162,Tower4,-128.88
162,Tower5,-129.92
162,Tower6,-137.65
162,Tower8,-132.58
162,Tower9,-131.7
162,Tower10,-132.24
163,Tower7,-117.77
163,Tower2,-123.18
163,Tower3,-137.92
163,Tower1,-130.39
163,Tower4,-128.99
163,Tower5,-129.75
163,Tower6,-138.13
163,Tower8,-132.61
163,Tower9,-131.1
163,Tower10,-131.62
164,Tower7,-122.21
164,Tower2,-124.59
164,Tower3,-136.98
164,Tower1,-132.43
164,Tower4,-128.91
164,Tower5,-131.0
164,Tower6,-137.23
164,Tower8,-132.41
164,Tower9,-131.65
164,Tower10,-132.69
165,Tower7,-122.67
165,Tower2,-122.38
165,Tower3,-137.3
165,Tower1,-130.68
165,Tower4,-129.58
165,Tower5,-129.8
165,Tower6,-137.21
165,Tower8,-132.65
165,Tower9,-130.84
165,Tower10,-132.41
166,Tower7,-122.7
166,Tower2,-122.76
166,Tower3,-136.68
166,Tower1,-132.47
166,Tower4,-128.81
166,Tower5,-130.04
166,Tower6,-138.3
166,Tower8,-131.43
166,Tower9,-130.84
166,Tower10,-133.11
167,Tower7,-122.45
167,Tower2,-123.13
167,Tower3,-131.52
167,Tower1,-124.47
167,Tower4,-129.59
167,Tower5,-130.23
167,Tower6,-136.95
167,Tower8,-131.53
167,Tower9,-130.68
167,Tower10,-132.62
168,Tower7,-123.45
168,Tower2,-123.14
168,Tower3,-137.28
168,Tower1,-131.54
168,Tower4,-131.17
168,Tower5,-130.16
168,Tower6,-138.25
168,Tower8,-131.89
168,Tower9,-131.38
168,Tower10,-132.71
169,Tower7,-122.84
169,Tower2,-123.33
169,Tower3,-137.43
169,Tower1,-131.25
169,Tower4,-128.89
169,Tower5,-130.47
169,Tower6,-138.07
169,Tower8,-133.27
169,Tower9,-130.63
169,Tower10,-131.15
170,Tower7,-122.66
170,Tower2,-123.85
170,Tower3,-137.77
170,Tower1,-132.66
170,Tower4,-129.09
170,Tower5,-130.34
170,Tower6,-137.47
170,Tower8,-132.02
170,Tower9,-137.1
170,Tower10,-131.28
171,Tower7,-122.64
171,Tower2,-124.91
171,Tower3,-137.26
171,Tower1,-130.88
171,Tower4,-130.38
171,Tower5,-131.06
171,Tower6,-137.57
171,Tower8,-131.78
171,Tower9,-130.97
171,Tower10,-126.53
172,Tower7,-122.96
172,Tower2,-123.59
172,Tower3,-137.59
172,Tower1,-131.17
172,Tower4,-129.06
172,Tower5,-130.7
172,Tower6,-136.99
172,Tower8,-131.17
172,Tower9,-130.91
172,Tower10,-132.28
173,Tower7,-122.45
173,Tower2,-124.71
173,Tower3,-137.59
173,Tower1,-131.51
173,Tower4,-129.0
173,Tower5,-129.97
173,Tower6,-136.92
173,Tower8,-132.19
173,Tower9,-130.21
173,Tower10,-130.5
174,Tower7,-122.74
174,Tower2,-123.32
174,Tower3,-136.51
174,Tower1,-130.7
174,Tower4,-129.22
174,Tower5,-130.33
174,Tower6,-137.16
174,Tower8,-127.44
174,Tower9,-129.93
174,Tower10,-133.07
175,Tower7,-122.57
175,Tower2,-124.05
175,Tower3,-137.14
175,Tower1,-131.57
175,Tower4,-129.17
175,Tower5,-130.68
175,Tower6,-137.59
175,Tower8,-133.08
175,Tower9,-130.66
175,Tower10,-132.43
176,Tower7,-128.01
176,Tower2,-123.83
176,Tower3,-137.68
176,Tower1,-132.02
176,Tower4,-129.57
176,Tower5,-131.61
176,Tower6,-138.29
176,Tower8,-132.24
176,Tower9,-131.71
176,Tower10,-130.94
177,Tower7,-122.25
177,Tower2,-124.01
177,Tower3,-136.85
177,Tower1,-131.36
177,Tower4,-129.59
177,Tower5,-130.66
177,Tower6,-138.14
177,Tower8,-132.36
177,Tower9,-131.17
177,Tower10,-133.29
178,Tower7,-122.55
178,Tower2,-123.89
178,Tower3,-136.87
178,Tower1,-131.55
178,Tower4,-129.76
178,Tower5,-130.18
178,Tower6,-137.78
178,Tower8,-131.34
178,Tower9,-130.27
178,Tower10,-132.76
179,Tower7,-123.07
179,Tower2,-125.08
179,Tower3,-136.94
179,Tower1,-131.25
179,Tower4,-129.71
179,Tower5,-130.85
179,Tower6,-137.18
179,Tower8,-132.22
179,Tower9,-131.0
179,Tower10,-132.25
180,Tower7,-122.69
180,Tower2,-123.7
180,Tower3,-137.84
180,Tower1,-131.06
180,Tower4,-124.52
180,Tower5,-130.31
180,Tower6,-132.63
180,Tower8,-132.06
180,Tower9,-130.58
180,Tower10,-130.42
181,Tower7,-122.84
181,Tower2,-129.36
181,Tower3,-136.63
181,Tower1,-131.99
181,Tower4,-128.94
181,Tower5,-130.41
181,Tower6,-137.25
181,Tower8,-133.04
181,Tower9,-131.54
181,Tower10,-131.33
182,Tower7,-123.1
182,Tower2,-123.6
182,Tower3,-137.58
182,Tower1,-132.15
182,Tower4,-130.37
182,Tower5,-131.38
182,Tower6,-138.35
182,Tower8,-132.78
182,Tower9,-130.09
182,Tower10,-133.25
183,Tower7,-122.96
183,Tower2,-122.5
183,Tower3,-136.72
183,Tower1,-131.44
183,Tower4,-130.27
183,Tower5,-130.34
183,Tower6,-138.23
183,Tower8,-132.61
183,Tower9,-130.55
183,Tower10,-131.31
184,Tower7,-122.86
184,Tower2,-124.66
184,Tower3,-136.72
184,Tower1,-131.33
184,Tower4,-128.76
184,Tower5,-130.16
184,Tower6,-137.72
184,Tower8,-131.21
184,Tower9,-131.45
184,Tower10,-131.94
185,Tower7,-123.1
185,Tower2,-124.14
185,Tower3,-137.36
185,Tower1,-130.99
185,Tower4,-130.41
185,Tower5,-130.62
185,Tower6,-136.62
185,Tower8,-132.68
185,Tower9,-130.05
185,Tower10,-132.14
186,Tower7,-122.54
186,Tower2,-124.04
186,Tower3,-133.36
186,Tower1,-131.04
186,Tower4,-128.75
186,Tower5,-130.87
186,Tower6,-136.77
186,Tower8,-132.87
186,Tower9,-131.36
186,Tower10,-131.66
187,Tower7,-122.71
187,Tower2,-124.55
187,Tower3,-137.52
187,Tower1,-130.78
187,Tower4,-129.21
187,Tower5,-131.56
187,Tower6,-137.96
187,Tower8,-131.96
187,Tower9,-131.89
187,Tower10,-131.89
188,Tower7,-122.73
188,Tower2,-124.01
188,Tower3,-136.39
188,Tower1,-130.87
188,Tower4,-129.86
188,Tower5,-130.34
188,Tower6,-137.48
188,Tower8,-131.93
188,Tower9,-129.97
188,Tower10,-131.39
189,Tower7,-122.52
189,Tower2,-124.31
189,Tower3,-137.3
189,Tower1,-131.38
189,Tower4,-129.62
189,Tower5,-131.6
189,Tower6,-142.03
189,Tower8,-132.1
189,Tower9,-130.57
189,Tower10,-132.61
190,Tower7,-122.96
190,Tower2,-124.0
190,Tower3,-137.0
190,Tower1,-131.26
190,Tower4,-129.45
190,Tower5,-131.59
190,Tower6,-137.17
190,Tower8,-131.89
190,Tower9,-131.97
190,Tower10,-133.71
191,Tower7,-123.9
191,Tower2,-129.14
191,Tower3,-137.59
191,Tower1,-130.78
191,Tower4,-130.46
191,Tower5,-130.34
191,Tower6,-138.64
191,Tower8,-132.07
191,Tower9,-130.53
191,Tower10,-131.52
192,Tower7,-122.22
192,Tower2,-125.0
192,Tower3,-138.74
192,Tower1,-130.92
192,Tower4,-128.98
192,Tower5,-130.19
192,Tower6,-137.49
192,Tower8,-132.78
192,Tower9,-130.4
192,Tower10,-132.2
193,Tower7,-123.04
193,Tower2,-123.44
193,Tower3,-137.03
193,Tower1,-131.36
193,Tower4,-130.43
193,Tower5,-132.04
193,Tower6,-136.83
193,Tower8,-132.29
193,Tower9,-131.01
193,Tower10,-131.87
194,Tower7,-123.04
194,Tower2,-124.02
194,Tower3,-137.45
194,Tower1,-131.51
194,Tower4,-129.34
194,Tower5,-130.97
194,Tower6,-136.42
194,Tower8,-133.2
194,Tower9,-126.92
194,Tower10,-133.63
195,Tower7,-123.21
195,Tower2,-124.84
195,Tower3,-137.27
195,Tower1,-131.53
195,Tower4,-129.37
195,Tower5,-130.57
195,Tower6,-138.33
195,Tower8,-132.03
195,Tower9,-126.25
195,Tower10,-132.79
196,Tower7,-122.97
196,Tower2,-125.2
196,Tower3,-137.34
196,Tower1,-131.29
196,Tower4,-130.33
196,Tower5,-130.31
196,Tower6,-137.32
196,Tower8,-132.37
196,Tower9,-131.71
196,Tower10,-131.53
197,Tower7,-123.4
197,Tower2,-123.61
197,Tower3,-137.51
197,Tower1,-131.73
197,Tower4,-129.12
197,Tower5,-131.69
197,Tower6,-137.27
197,Tower8,-131.71
197,Tower9,-131.01
197,Tower10,-132.11
198,Tower7,-122.92
198,Tower2,-123.92
198,Tower3,-137.45
198,Tower1,-131.82
198,Tower4,-124.16
198,Tower5,-129.79
198,Tower6,-137.82
198,Tower8,-130.98
198,Tower9,-131.0
198,Tower10,-131.99
199,Tower7,-122.05
199,Tower2,-123.85
199,Tower3,-136.68
199,Tower1,-132.77
199,Tower4,-129.21
199,Tower5,-130.89
199,Tower6,-138.42
199,Tower8,-131.83
199,Tower9,-130.79
199,Tower10,-131.73
200,Tower7,-121.76
200,Tower2,-123.75
200,Tower3,-137.39
200,Tower1,-131.66
200,Tower4,-128.77
200,Tower5,-130.31
200,Tower6,-143.13
200,Tower8,-132.64
200,Tower9,-131.56
200,Tower10,-132.18
201,Tower7,-122.33
201,Tower2,-122.7
201,Tower3,-137.71
201,Tower1,-132.54
201,Tower4,-129.29
201,Tower5,-131.56
201,Tower6,-138.44
201,Tower8,-132.23
201,Tower9,-130.58
201,Tower10,-132.13
202,Tower7,-122.32
202,Tower2,-124.14
202,Tower3,-137.79
202,Tower1,-132.71
202,Tower4,-129.77
202,Tower5,-130.81
202,Tower6,-137.8
202,Tower8,-132.8
202,Tower9,-131.84
202,Tower10,-133.15
203,Tower7,-122.37
203,Tower2,-123.46
203,Tower3,-137.62
203,Tower1,-131.33
203,Tower4,-128.63
203,Tower5,-129.7
203,Tower6,-136.92
203,Tower8,-133.19
203,Tower9,-131.03
203,Tower10,-131.77
204,Tower7,-123.23
204,Tower2,-124.15
204,Tower3,-137.54
204,Tower1,-131.89
204,Tower4,-129.54
204,Tower5,-129.44
204,Tower6,-132.64
204,Tower8,-132.13
204,Tower9,-132.43
204,Tower10,-132.76
205,Tower7,-123.68
205,Tower2,-123.18
205,Tower3,-136.58
205,Tower1,-131.57
205,Tower4,-129.43
205,Tower5,-131.22
205,Tower6,-137.91
205,Tower8,-132.31
205,Tower9,-131.69
205,Tower10,-132.51
206,Tower7,-121.87
206,Tower2,-124.66
206,Tower3,-137.65
206,Tower1,-131.43
206,Tower4,-130.71
206,Tower5,-129.83
206,Tower6,-137.27
206,Tower8,-132.86
206,Tower9,-131.06
206,Tower10,-131.97
207,Tower7,-122.32
207,Tower2,-124.58
207,Tower3,-136.53
207,Tower1,-132.33
207,Tower4,-130.16
207,Tower5,-130.53
207,Tower6,-137.68
207,Tower8,-132.04
207,Tower9,-131.3
207,Tower10,-131.26
208,Tower7,-117.06
208,Tower2,-124.84
208,Tower3,-137.66
208,Tower1,-131.77
208,Tower4,-129.38
208,Tower5,-130.87
208,Tower6,-137.66
208,Tower8,-132.28
208,Tower9,-130.77
208,Tower10,-131.34
209,Tower7,-121.97
209,Tower2,-123.45
209,Tower3,-136.79
209,Tower1,-131.73
209,Tower4,-128.83
209,Tower5,-131.3
209,Tower6,-137.37
209,Tower8,-132.46
209,Tower9,-130.64
209,Tower10,-131.97
210,Tower7,-120.66
210,Tower2,-128.29
210,Tower3,-138.61
210,Tower1,-130.51
210,Tower4,-129.56
210,Tower5,-130.08
210,Tower6,-136.36
210,Tower8,-131.12
210,Tower9,-136.17
210,Tower10,-131.5
211,Tower7,-122.65
211,Tower2,-129.73
211,Tower3,-137.16
211,Tower1,-131.41
211,Tower4,-129.85
211,Tower5,-130.1
211,Tower6,-137.71
211,Tower8,-132.19
211,Tower9,-131.23
211,Tower10,-132.42
212,Tower7,-122.92
212,Tower2,-123.2
212,Tower3,-138.02
212,Tower1,-126.85
212,Tower4,-128.48
212,Tower5,-136.08
212,Tower6,-136.91
212,Tower8,-132.2
212,Tower9,-131.06
212,Tower10,-131.6
213,Tower7,-122.56
213,Tower2,-123.75
213,Tower3,-137.58
213,Tower1,-130.61
213,Tower4,-128.22
213,Tower5,-129.62
213,Tower6,-138.26
213,Tower8,-130.96
213,Tower9,-131.35
213,Tower10,-131.93
214,Tower7,-122.49
214,Tower2,-123.35
214,Tower3,-137.04
214,Tower1,-132.34
214,Tower4,-128.12
214,Tower5,-131.19
214,Tower6,-137.26
214,Tower8,-132.44
214,Tower9,-130.33
214,Tower10,-132.21
215,Tower7,-123.05
215,Tower2,-123.77
215,Tower3,-137.42
215,Tower1,-132.0
215,Tower4,-129.01
215,Tower5,-131.16
215,Tower6,-137.42
215,Tower8,-132.37
215,Tower9,-130.61
215,Tower10,-133.05
216,Tower7,-122.81
216,Tower2,-124.53
216,Tower3,-138.59
216,Tower1,-135.96
216,Tower4,-129.34
216,Tower5,-130.03
216,Tower6,-137.02
216,Tower8,-132.15
216,Tower9,-130.86
216,Tower10,-132.58
217,Tower7,-122.71
217,Tower2,-123.62
217,Tower3,-137.15
217,Tower1,-130.71
217,Tower4,-129.56
217,Tower5,-130.89
217,Tower6,-136.95
217,Tower8,-131.62
217,Tower9,-131.67
217,Tower10,-135.71
218,Tower7,-122.44
218,Tower2,-124.1
218,Tower3,-137.87
218,Tower1,-130.24
218,Tower4,-129.64
218,Tower5,-130.72
218,Tower6,-137.18
218,Tower8,-132.55
218,Tower9,-125.82
218,Tower10,-132.2
219,Tower7,-122.03
219,Tower2,-124.25
219,Tower3,-138.16
219,Tower1,-131.76
219,Tower4,-129.6
219,Tower5,-131.67
219,Tower6,-137.89
219,Tower8,-132.17
219,Tower9,-130.83
219,Tower10,-131.77
220,Tower7,-121.94
220,Tower2,-122.18
220,Tower3,-136.88
220,Tower1,-131.75
220,Tower4,-129.06
220,Tower5,-125.91
220,Tower6,-138.83
220,Tower8,-132.53
220,Tower9,-131.49
220,Tower10,-132.1
221,Tower7,-122.55
221,Tower2,-124.46
221,Tower3,-137.73
221,Tower1,-131.88
221,Tower4,-130.04
221,Tower5,-131.3
221,Tower6,-136.66
221,Tower8,-132.29
221,Tower9,-134.97
221,Tower10,-131.84
222,Tower7,-123.85
222,Tower2,-122.95
222,Tower3,-137.76
222,Tower1,-131.93
222,Tower4,-129.57
222,Tower5,-131.04
222,Tower6,-137.6
222,Tower8,-131.61
222,Tower9,-131.18
222,Tower10,-132.49
223,Tower7,-121.48
223,Tower2,-123.54
223,Tower3,-137.64
223,Tower1,-130.73
223,Tower4,-129.98
223,Tower5,-130.43
223,Tower6,-137.04
223,Tower8,-132.79
223,Tower9,-131.51
223,Tower10,-131.96
224,Tower7,-123.19
224,Tower2,-123.62
224,Tower3,-137.35
224,Tower1,-131.55
224,Tower4,-134.32
224,Tower5,-130.18
224,Tower6,-137.43
224,Tower8,-131.94
224,Tower9,-137.1
224,Tower10,-133.2
225,Tower7,-123.0
225,Tower2,-123.49
225,Tower3,-137.34
225,Tower1,-131.78
225,Tower4,-128.67
225,Tower5,-130.8
225,Tower6,-138.33
225,Tower8,-136.74
225,Tower9,-131.56
225,Tower10,-137.17
226,Tower7,-122.56
226,Tower2,-123.23
226,Tower3,-137.17
226,Tower1,-130.94
226,Tower4,-130.08
226,Tower5,-129.86
226,Tower6,-137.34
226,Tower8,-132.64
226,Tower9,-130.11
226,Tower10,-131.94
227,Tower7,-122.25
227,Tower2,-119.17
227,Tower3,-132.41
227,Tower1,-132.07
227,Tower4,-129.53
227,Tower5,-130.68
227,Tower6,-137.18
227,Tower8,-132.33
227,Tower9,-130.89
227,Tower10,-130.64
228,Tower7,-123.79
228,Tower2,-124.33
228,Tower3,-138.69
228,Tower1,-131.06
228,Tower4,-129.78
228,Tower5,-130.86
228,Tower6,-136.98
228,Tower8,-137.45
228,Tower9,-131.29
228,Tower10,-131.72
229,Tower7,-122.58
229,Tower2,-124.25
229,Tower3,-138.06
229,Tower1,-130.53
229,Tower4,-128.84
229,Tower5,-131.28
229,Tower6,-138.26
229,Tower8,-132.26
229,Tower9,-131.46
229,Tower10,-132.23
230,Tower7,-118.29
230,Tower2,-124.25
230,Tower3,-138.23
230,Tower1,-131.27
230,Tower4,-129.29
230,Tower5,-130.37
230,Tower6,-137.69
230,Tower8,-132.96
230,Tower9,-131.5
230,Tower10,-126.29
231,Tower7,-122.09
231,Tower2,-123.17
231,Tower3,-135.94
231,Tower1,-131.55
231,Tower4,-129.04
231,Tower5,-130.39
231,Tower6,-136.51
231,Tower8,-133.36
231,Tower9,-131.7
231,Tower10,-132.37
232,Tower7,-123.34
232,Tower2,-123.1
232,Tower3,-136.64
232,Tower1,-132.09
232,Tower4,-130.17
232,Tower5,-130.61
232,Tower6,-137.94
232,Tower8,-132.02
232,Tower9,-130.32
